Brand,Model,Length,Width,Thickness,Volume,Image URL
lost-surfboards,Lost Puddle Jumper Sting Round,5’8 , 21.00 , 2.56 ,34.4,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_PuddleJumperStingRound.webp?v=1705952147
lost-surfboards,Lost Puddle Jumper Sting Round,5’4 , 20.00 , 2.38 ,28.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_PuddleJumperStingRound.webp?v=1705952147
lost-surfboards,Lost Puddle Jumper Sting Round,6’4 , 22.63 , 2.82 ,45.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_PuddleJumperStingRound.webp?v=1705952147
lost-surfboards,Lost Puddle Jumper Sting Round,5’6 , 20.50 , 2.50 ,31.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_PuddleJumperStingRound.webp?v=1705952147
lost-surfboards,Lost Puddle Jumper Sting Round,6’2 , 22.25 , 2.75 ,42.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_PuddleJumperStingRound.webp?v=1705952147
lost-surfboards,Lost Puddle Jumper Sting Round,6’6 , 22.75 , 2.88 ,48.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_PuddleJumperStingRound.webp?v=1705952147
lost-surfboards,Lost RNF 96,4’10” , 18.13” , 2.13” ,21.2,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’2” , 18.75” , 2.25” ,25.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’3” , 19.00” , 2.30” ,26.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’6” , 20.25” , 2.45” ,31.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,6’0” , 21.75” , 2.70” ,40.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’10” , 21.25” , 2.60” ,36.7,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’5” , 20.00” , 2.40” ,29.5,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,6’3” , 22.38” , 2.80” ,44.5,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’8” , 20.75” , 2.53” ,34.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,6’6” , 22.75” , 2.86” ,48.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’11” , 21.50” , 2.65” ,38.2,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,6’1” , 22.00” , 2.73” ,41.5,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’0” , 18.50” , 2.18” ,23.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’4” , 19.25” , 2.33” ,27.2,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,6’2” , 22.25” , 2.75” ,43.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’7” , 20.50” , 2.50” ,32.5,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’1” , 18.63” , 2.22” ,24.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,5’9” , 21.00” , 2.56” ,35.2,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96,6’4” , 22.50” , 2.84” ,46.0,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96 Grom,"4'10"" "," 18.13"" "," 2.13"" ",21.2,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost RNF 96 Grom,"4'11"" ", 18.25 ," 2.15"" ",22L,https://cdn.shopify.com/s/files/1/2062/5873/files/rnf96.jpg?v=1620670730
lost-surfboards,Lost Rad Ripper,5’2” , 18.00” , 2.18” ,23.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’3” , 18.25” , 2.22” ,24.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper, 6’1” , 20.75” , 2.54” ,36.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’6” , 19.00” , 2.30” ,27.2,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,6’0” , 20.50” , 2.50” ,34.5,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,6’5” , 21.63” , 2.70” ,42.2,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’10” , 20.00” , 2.40” ,31.5,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’5” , 18.75” , 2.27” ,26.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,6’3” , 21.25” , 2.60” ,39.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’8” , 19.50” , 2.35” ,29.2,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,6’6” , 21.75” , 2.75” ,43.5,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’11” , 20.25” , 2.44” ,33.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’4” , 18.50” , 2.25” ,25.0,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,6’2” , 21.00” , 2.56” ,37.5,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’7” , 19.25” , 2.32” ,28.2,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,5’9” , 19.75” , 2.38” ,30.5,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Rad Ripper,6’4” , 21.50” , 2.64” ,40.5,https://cdn.shopify.com/s/files/1/2062/5873/files/RadRipper.jpg?16509013064793591192
lost-surfboards,Lost Retro Tripper,"4'9"" ", 17.50” ," 2.13"" ",21.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’2” , 18.50” , 2.25” ,24.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’6” , 19.50” , 2.38” ,28.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’3” , 18.75” , 2.27” ,25.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"6'4"" ", 22.13” , 2.77” ,44.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"6'0"" ", 21.00” , 2.56” ,36.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’5” ," 19.25"" ", 2.34” ,27.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’8” , 20.00” , 2.44” ,31.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"5'11"" "," 20.75"" ", 2.54” ,35.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"6'1"" ", 21.25” , 2.63” ,38.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"5'0"" ", 18.00” , 2.20” ,22.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"5'10"" ", 20.50” , 2.50” ,33.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,6’2” , 21.50” , 2.66” ,39.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’7” , 19.75” , 2.42” ,30.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"6'3"" "," 21.75"" ", 2.70” ,41.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"6'6"" ", 22.25” , 2.80” ,45.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,"5'9"" ", 20.25” , 2.46” ,32.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Retro Tripper,5’4” , 19.00” , 2.30” ,26.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Surfboard_Cutouts_L_RT.jpg?v=1651755135
lost-surfboards,Lost Round Nose Fish Retro,"5’8"" "," 21.00"" "," 2.45"" ",34.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"6’2"" "," 22.25"" "," 2.70"" ",43.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’2"" "," 19.75"" "," 2.32"" ",27.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro," 5’0""  "," 19.50"" "," 2.25"" ",25.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’11"" "," 21.75"" "," 2.56"" ",39.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’7"" "," 20.88"" "," 2.40"" ",33.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’9"" "," 21.25"" "," 2.50"" ",35.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’10"" "," 21.50"" "," 2.50"" ",37.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’4"" "," 20.25"" "," 2.35"" ",29.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"6’0"" "," 22.00"" "," 2.63"" ",40.5,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’1"" "," 19.63"" "," 2.25"" ",26.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"6’1"" "," 22.00"" "," 2.66"" ",41.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’3"" "," 20.00"" "," 2.32"" ",28.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’6"" "," 20.75"" "," 2.40"" ",32.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro,"5’5"" "," 20.50"" "," 2.38"" ",30.2,https://cdn.shopify.com/s/files/1/2062/5873/files/Lost_RN_RetroFish.png?2911572432161696512
lost-surfboards,Lost Round Nose Fish Retro Revamp 23,5’2” , 19.75” , 2.27” ,26.7,https://cdn.shopify.com/s/files/1/2062/5873/files/Round-nose-fish-retro.jpg?v=1674675701
lost-surfboards,Lost Round Nose Fish Retro Revamp 23,5’3” , 20.00” , 2.30” ,28.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Round-nose-fish-retro.jpg?v=1674675701
lost-surfboards,Lost Round Nose Fish Retro Revamp 23,5’6” , 20.75” , 2.40” ,32.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Round-nose-fish-retro.jpg?v=1674675701
lost-surfboards,Lost Round Nose Fish Retro Revamp 23,6’0” , 22.00” , 2.60” ,40.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Round-nose-fish-retro.jpg?v=1674675701
lost-surfboards,Lost Round Nose Fish Retro Revamp 23,5’10” , 21.50” , 2.52” ,37.0,https://cdn.shopify.com/s/files/1/2062/5873/files/Round-nose-fish-retro.jpg?v=1674675701
